9.339	11376.5
9.35	11508.1
9.361	11639.7
9.372	11771.3
9.383	11902.8
9.394	12034.4
9.405	12166
9.416	12297.5
9.427	12429.1
9.438	12560.7
9.449	12698.7
9.46	12845.7
9.471	12992.7
9.482	13139.8
9.493	13286.8
9.504	13433.8
9.515	13580.8
9.526	13727.9
9.537	13874.9
9.548	14021.9
9.559	14174.4
9.57	14338.7
9.581	14503
9.592	14667.3
9.603	14831.6
9.614	14995.9
9.625	15160.3
9.636	15324.6
9.647	15488.9
9.658	15653.2
9.669	15821.6
9.68	16005.2
9.691	16188.8
9.702	16372.5
9.713	16556.1
9.724	16739.7
9.735	16923.3
9.746	17107
9.757	17290.6
9.768	17474.2
9.779	17660.2
9.79	17865.4
9.801	18070.6
9.812	18275.8
9.823	18481
9.834	18686.2
9.845	18891.4
9.856	19096.6
9.867	19301.8
9.878	19507
9.889	19712.5
9.9	19941.8
9.911	20171.1
9.922	20400.4
9.933	20629.7
9.944	20859
9.955	21088.4
9.966	21317.7
9.977	21547
9.988	21776.3
9.999	22005.6
10.01	22259.4
10.021	22515.7
10.032	22772
10.043	23028.2
10.054	23284.5
10.065	23540.8
10.076	23797
10.087	24053.3
10.098	24309.5
10.109	24565.8
10.12	24846.4
10.131	25132.8
10.142	25419.2
10.153	25705.6
10.164	25991.9
10.175	26278.3
10.186	26564.7
10.197	26851.1
10.208	27137.5
10.219	27423.8
10.23	27734
10.241	28054.1
10.252	28374.1
10.263	28694.1
10.274	29014.2
10.285	29334.2
10.296	29654.2
10.307	29974.3
10.318	30294.3
10.329	30614.3
10.34	30957.2
10.351	31314.8
10.362	31672.5
10.373	32030.1
10.384	32387.7
10.395	32745.4
10.406	33103
10.417	33460.7
10.428	33818.3
10.439	34176
10.45	34554.9
10.461	34954.5
10.472	35354.2
10.483	35753.9
10.494	36153.6
10.505	36553.2
10.516	36952.9
10.527	37352.6
10.538	37752.3
10.549	38151.9
10.56	38570.6
10.571	39017.2
10.582	39463.9
10.593	39910.5
10.604	40357.2
10.615	40803.8
10.626	41250.5
10.637	41697.1
10.648	42143.8
10.659	42590.4
10.67	43053
10.681	43552.1
10.692	44051.2
10.703	44550.4
10.714	45049.5
10.725	45548.6
10.736	46047.8
10.747	46546.9
10.758	47046
10.769	47545.2
10.78	48056.2
10.791	48613.9
10.802	49171.7
10.813	49729.5
10.824	50287.3
10.835	50845.1
10.846	51402.9
10.857	51960.7
10.868	52518.5
10.879	53076.3
10.89	53640.7
10.901	54264
10.912	54887.4
10.923	55510.7
10.934	56134.1
10.945	56757.4
10.956	57380.8
10.967	58004.1
10.978	58627.5
10.989	59250.8
11	59874.1
